#Software: Microsoft Internet Information Services 7.0
#Version: 1.0
#Date: 2010-06-22 00:04:27
#Fields: date time s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) sc-status sc-substatus sc-win32-status time-taken
2010-06-22 00:04:27 134.36.36.75 GET / - 80 - 208.80.193.35 Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+{4150D290-0974-7F1D-5AD5-E5FC833FF1EC};+.NET+CLR+2.0.50727;+.NET+CLR+1.1.4322;+InfoPath.1) 200 0 0 166
2010-06-22 11:41:41 134.36.36.75 GET /Darwin/header.jpg - 80 - 193.128.243.6 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.0;+.NET+CLR+2.0.50727) 200 0 0 40
2010-06-22 11:41:41 134.36.36.75 GET /Darwin/plantsci-logo-white.gif - 80 - 193.128.243.6 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.0;+.NET+CLR+2.0.50727) 200 0 0 20
2010-06-22 11:41:41 134.36.36.75 GET /Darwin/logo_msr.png - 80 - 193.128.243.6 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.0;+.NET+CLR+2.0.50727) 200 0 0 60
2010-06-22 11:41:41 134.36.36.75 GET /Darwin/ImageCache/cache_yJxpxgp_3894.jpeg - 80 - 193.128.243.6 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.0;+.NET+CLR+2.0.50727) 200 0 0 127
2010-06-22 11:41:41 134.36.36.75 GET /Darwin/underbargradient.gif - 80 - 193.128.243.6 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.0;+.NET+CLR+2.0.50727) 200 0 0 17
2010-06-22 11:41:41 134.36.36.75 GET /Darwin/searchbargradient.gif - 80 - 193.128.243.6 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.0;+.NET+CLR+2.0.50727) 200 0 0 204
2010-06-22 11:41:41 134.36.36.75 GET /Darwin/buttongradient.gif - 80 - 193.128.243.6 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.0;+.NET+CLR+2.0.50727) 200 0 0 211
2010-06-22 11:44:52 134.36.36.75 GET /robots.txt - 80 - 207.46.199.200 msnbot/2.0b+(+http://search.msn.com/msnbot.htm) 404 0 2 115
2010-06-22 11:45:37 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=878&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 350
2010-06-22 11:46:25 134.36.36.75 GET /Darwin/ImageCache/cache_iaNiwEW_4029.jpeg - 80 - 66.249.66.119 Googlebot-Image/1.0 304 0 0 23
2010-06-22 11:48:31 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=647&prcid=62&ppid=1505 80 - 67.195.115.185 Mozilla/5.0+(compatible;+Yahoo!+Slurp/3.0;+http://help.yahoo.com/help/us/ysearch/slurp) 200 0 0 424
2010-06-22 11:48:38 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=438&prcid=62&ppid=1505 80 - 67.195.115.185 Mozilla/5.0+(compatible;+Yahoo!+Slurp/3.0;+http://help.yahoo.com/help/us/ysearch/slurp) 200 0 0 430
2010-06-22 11:50:19 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=104&pid=0&prcid=0&ppid=0 80 - 216.129.119.45 Mozilla/5.0+(Twiceler-0.9+http://www.cuil.com/twiceler/robot.html) 200 0 0 583
2010-06-22 11:52:38 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=401&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 358
2010-06-22 11:59:39 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=93&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 394
#Software: Microsoft Internet Information Services 7.0
#Version: 1.0
#Date: 2010-06-22 12:03:39
#Fields: date time s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) sc-status sc-substatus sc-win32-status time-taken
2010-06-22 12:03:39 134.36.36.75 GET /Darwin/ImageCache/cache_TuBDJOD_4101.jpeg - 80 - 66.249.66.119 Googlebot-Image/1.0 304 0 0 24
2010-06-22 12:06:31 134.36.36.75 GET /Darwin/Plant.aspx ix=421&pid=9&prcid=26&ppid=1502 80 - 216.129.119.45 Mozilla/5.0+(Twiceler-0.9+http://www.cuil.com/twiceler/robot.html) 200 0 0 586
2010-06-22 12:06:40 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=335&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 540
2010-06-22 12:07:06 134.36.36.75 GET /Darwin/PlantIndex.aspx p=25&ix=1504&pid=0&prcid=0&ppid=0&cont=PlantGallery.901 80 - 66.249.66.119 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) 200 0 0 435
2010-06-22 12:11:40 134.36.36.75 GET /robots.txt - 80 - 207.46.204.232 msnbot/2.0b+(+http://search.msn.com/msnbot.htm) 404 0 2 121
2010-06-22 12:12:31 134.36.36.75 GET /Darwin/Website.aspx - 80 - 207.46.204.232 msnbot/2.0b+(+http://search.msn.com/msnbot.htm) 200 0 64 447
2010-06-22 12:13:25 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=787&pid=16&prcid=26&ppid=1502 80 - 67.195.115.185 Mozilla/5.0+(compatible;+Yahoo!+Slurp/3.0;+http://help.yahoo.com/help/us/ysearch/slurp) 200 0 0 652
2010-06-22 12:13:41 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=478&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 373
2010-06-22 12:14:08 134.36.36.75 GET /robots.txt - 80 - 67.218.116.171 Mozilla/5.0+(Twiceler-0.9+http://www.cuil.com/twiceler/robot.html) 404 0 2 172
2010-06-22 12:14:13 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=820&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 366
2010-06-22 12:19:43 134.36.36.75 GET /robots.txt - 80 - 67.218.116.167 Mozilla/5.0+(Twiceler-0.9+http://www.cuil.com/twiceler/robot.html) 404 0 2 176
2010-06-22 12:20:46 134.36.36.75 GET /Darwin/ImageCache/cache_HAyIaap_413.jpeg - 80 - 66.249.66.119 Googlebot-Image/1.0 304 0 0 25
2010-06-22 12:21:13 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=173&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 358
2010-06-22 12:22:13 134.36.36.75 GET /robots.txt - 80 - 67.218.116.168 Mozilla/5.0+(Twiceler-0.9+http://www.cuil.com/twiceler/robot.html) 404 0 2 172
2010-06-22 12:22:27 134.36.36.75 GET /robots.txt - 80 - 216.129.119.40 Mozilla/5.0+(Twiceler-0.9+http://www.cuil.com/twiceler/robot.html) 404 0 2 175
2010-06-22 12:23:12 134.36.36.75 GET / - 80 - 78.33.237.147 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+SV1) 200 0 0 23
2010-06-22 12:24:32 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=136&pid=2&prcid=26&ppid=1502 80 - 207.46.195.210 Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;++SLCC1;++.NET+CLR+1.1.4322;++.NET+CLR+2.0.40607) 200 0 0 647
2010-06-22 12:24:33 134.36.36.75 GET /Darwin/style.css - 80 - 207.46.195.210 Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;++SLCC1;++.NET+CLR+1.1.4322;++.NET+CLR+2.0.40607) 200 0 0 231
2010-06-22 12:24:33 134.36.36.75 GET /dmsutils.js p=25 80 - 207.46.195.210 Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;++SLCC1;++.NET+CLR+1.1.4322;++.NET+CLR+2.0.40607) 200 0 0 121
2010-06-22 12:24:33 134.36.36.75 GET /Darwin/print.css - 80 - 207.46.195.210 Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;++SLCC1;++.NET+CLR+1.1.4322;++.NET+CLR+2.0.40607) 404 0 2 121
2010-06-22 12:24:41 134.36.36.75 GET /robots.txt - 80 - 67.218.116.169 Mozilla/5.0+(Twiceler-0.9+http://www.cuil.com/twiceler/robot.html) 404 0 2 175
2010-06-22 12:24:59 134.36.36.75 GET /robots.txt - 80 - 216.129.119.45 Mozilla/5.0+(Twiceler-0.9+http://www.cuil.com/twiceler/robot.html) 404 0 2 176
2010-06-22 12:25:10 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=440&pid=14&prcid=26&ppid=1502 80 - 67.195.115.185 Mozilla/5.0+(compatible;+Yahoo!+Slurp/3.0;+http://help.yahoo.com/help/us/ysearch/slurp) 200 0 0 645
2010-06-22 12:25:12 134.36.36.75 GET /robots.txt - 80 - 67.218.116.170 Mozilla/5.0+(Twiceler-0.9+http://www.cuil.com/twiceler/robot.html) 404 0 2 173
2010-06-22 12:26:22 134.36.36.75 GET /robots.txt - 80 - 67.218.116.165 Mozilla/5.0+(Twiceler-0.9+http://www.cuil.com/twiceler/robot.html) 404 0 2 175
2010-06-22 12:27:00 134.36.36.75 GET /robots.txt - 80 - 216.129.119.43 Mozilla/5.0+(Twiceler-0.9+http://www.cuil.com/twiceler/robot.html) 404 0 2 177
2010-06-22 12:27:03 134.36.36.75 GET /robots.txt - 80 - 216.129.119.49 Mozilla/5.0+(Twiceler-0.9+http://www.cuil.com/twiceler/robot.html) 404 0 2 176
2010-06-22 12:27:30 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=97&pid=0&prcid=0&ppid=0 80 - 66.249.66.119 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) 200 0 0 165
2010-06-22 12:27:49 134.36.36.75 GET /robots.txt - 80 - 216.129.119.42 Mozilla/5.0+(Twiceler-0.9+http://www.cuil.com/twiceler/robot.html) 404 0 2 170
2010-06-22 12:28:12 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=564&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 370
2010-06-22 12:31:03 134.36.36.75 GET /robots.txt - 80 - 216.129.119.47 Mozilla/5.0+(Twiceler-0.9+http://www.cuil.com/twiceler/robot.html) 404 0 2 173
2010-06-22 12:31:45 134.36.36.75 GET / - 80 - 123.125.66.94 Baiduspider+(+http://www.baidu.com/search/spider.htm) 200 0 0 370
2010-06-22 12:32:16 134.36.36.75 GET /Darwin/Plant.aspx ix=168&pid=2&prcid=26&ppid=1502 80 - 67.195.115.185 Mozilla/5.0+(compatible;+Yahoo!+Slurp/3.0;+http://help.yahoo.com/help/us/ysearch/slurp) 200 0 0 652
2010-06-22 12:32:59 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=100002&prcid=4&ppid=1506 80 - 67.195.115.185 Mozilla/5.0+(compatible;+Yahoo!+Slurp/3.0;+http://help.yahoo.com/help/us/ysearch/slurp) 200 0 0 427
2010-06-22 12:33:11 134.36.36.75 GET /Darwin/Plant.aspx ix=31&pid=3&prcid=26&ppid=1502 80 - 216.129.119.45 Mozilla/5.0+(Twiceler-0.9+http://www.cuil.com/twiceler/robot.html) 200 0 0 622
2010-06-22 12:34:07 134.36.36.75 GET /robots.txt - 80 - 216.129.119.44 Mozilla/5.0+(Twiceler-0.9+http://www.cuil.com/twiceler/robot.html) 404 0 2 175
2010-06-22 12:35:03 134.36.36.75 GET /robots.txt - 80 - 67.218.116.164 Mozilla/5.0+(Twiceler-0.9+http://www.cuil.com/twiceler/robot.html) 404 0 2 176
2010-06-22 12:35:11 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=677&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 348
2010-06-22 12:37:59 134.36.36.75 GET /Darwin/ImageCache/cache_SHoYX5J_559.jpeg - 80 - 66.249.66.119 Googlebot-Image/1.0 304 0 0 24
2010-06-22 12:38:17 134.36.36.75 GET /robots.txt - 80 - 67.218.116.162 Mozilla/5.0+(Twiceler-0.9+http://www.cuil.com/twiceler/robot.html) 404 0 2 167
2010-06-22 12:39:53 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=19&pid=1&prcid=26&ppid=1502 80 - 67.195.115.185 Mozilla/5.0+(compatible;+Yahoo!+Slurp/3.0;+http://help.yahoo.com/help/us/ysearch/slurp) 200 0 0 642
2010-06-22 12:39:53 134.36.36.75 GET /Darwin/style.css - 80 - 67.195.115.185 Mozilla/5.0+(compatible;+Yahoo!+Slurp/3.0;+http://help.yahoo.com/help/us/ysearch/slurp) 304 0 0 181
2010-06-22 12:39:54 134.36.36.75 GET /Darwin/print.css - 80 - 67.195.115.185 Mozilla/5.0+(compatible;+Yahoo!+Slurp/3.0;+http://help.yahoo.com/help/us/ysearch/slurp) 404 0 2 183
2010-06-22 12:42:10 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=870&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 359
2010-06-22 12:43:06 134.36.36.75 GET / - 80 - 220.181.7.71 Baiduspider+(+http://www.baidu.com/search/spider.htm) 200 0 0 286
2010-06-22 12:44:28 134.36.36.75 GET /robots.txt - 80 - 67.218.116.166 Mozilla/5.0+(Twiceler-0.9+http://www.cuil.com/twiceler/robot.html) 404 0 2 177
2010-06-22 12:44:35 134.36.36.75 GET /robots.txt - 80 - 216.129.119.41 Mozilla/5.0+(Twiceler-0.9+http://www.cuil.com/twiceler/robot.html) 404 0 2 167
2010-06-22 12:45:25 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=411&pid=14&prcid=26&ppid=1502 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 533
2010-06-22 12:48:02 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=267&pid=20&prcid=26&ppid=1502 80 - 67.195.115.185 Mozilla/5.0+(compatible;+Yahoo!+Slurp/3.0;+http://help.yahoo.com/help/us/ysearch/slurp) 200 0 0 645
2010-06-22 12:48:57 134.36.36.75 GET /robots.txt - 80 - 216.129.119.48 Mozilla/5.0+(Twiceler-0.9+http://www.cuil.com/twiceler/robot.html) 404 0 2 174
2010-06-22 12:49:16 134.36.36.75 GET /Darwin/Image.aspx p=25&ix=10000267&pid=98&prcid=0&ppid=1505&pup=true 80 - 66.249.66.119 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) 200 0 0 110
2010-06-22 12:52:11 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=828&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 354
2010-06-22 12:53:35 134.36.36.75 GET /Darwin/Place.aspx p=25&ix=6&pid=1&prcid=27&ppid=1500 80 - 109.172.40.197 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.2;+Win64;+x64;+SV1;+.NET+CLR+2.0.50727) 200 0 0 11562
2010-06-22 12:53:48 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=581&prcid=62&ppid=1505 80 - 216.129.119.45 Mozilla/5.0+(Twiceler-0.9+http://www.cuil.com/twiceler/robot.html) 200 0 0 406
2010-06-22 12:55:12 134.36.36.75 GET /Darwin/ImageCache/cache_Od7OOHE_272.jpeg - 80 - 66.249.66.119 Googlebot-Image/1.0 304 0 0 23
2010-06-22 12:56:54 134.36.36.75 GET /Darwin/Place.aspx p=25&ix=20&pid=0&prcid=0&ppid=0 80 - 67.195.115.185 Mozilla/5.0+(compatible;+Yahoo!+Slurp/3.0;+http://help.yahoo.com/help/us/ysearch/slurp) 200 0 0 1101
2010-06-22 12:58:57 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=140&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 361
2010-06-22 13:00:26 134.36.36.75 GET /Darwin/HerbariumSheet.aspx - 80 - 92.43.64.71 Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+Trident/4.0;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+InfoPath.1) 200 0 0 85
2010-06-22 13:00:26 134.36.36.75 GET /Darwin/print.css - 80 - 92.43.64.71 Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+Trident/4.0;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+InfoPath.1) 404 0 2 11
2010-06-22 13:00:26 134.36.36.75 GET /Darwin/style.css - 80 - 92.43.64.71 Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+Trident/4.0;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+InfoPath.1) 200 0 0 41
2010-06-22 13:00:26 134.36.36.75 GET /dmsutils.js p=25 80 - 92.43.64.71 Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+Trident/4.0;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+InfoPath.1) 200 0 0 10
2010-06-22 13:00:26 134.36.36.75 GET /Darwin/culogo.gif - 80 - 92.43.64.71 Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+Trident/4.0;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+InfoPath.1) 200 0 0 10
2010-06-22 13:00:26 134.36.36.75 GET /Darwin/underbargradient.gif - 80 - 92.43.64.71 Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+Trident/4.0;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+InfoPath.1) 200 0 0 10
2010-06-22 13:00:26 134.36.36.75 GET /Darwin/header.jpg - 80 - 92.43.64.71 Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+Trident/4.0;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+InfoPath.1) 200 0 0 33
2010-06-22 13:00:26 134.36.36.75 GET /Darwin/logo_msr.png - 80 - 92.43.64.71 Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+Trident/4.0;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+InfoPath.1) 200 0 0 20
2010-06-22 13:00:26 134.36.36.75 GET /Darwin/plantsci-logo-white.gif - 80 - 92.43.64.71 Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+Trident/4.0;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+InfoPath.1) 200 0 0 20
2010-06-22 13:00:26 134.36.36.75 GET /Darwin/searchbargradient.gif - 80 - 92.43.64.71 Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+Trident/4.0;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+InfoPath.1) 200 0 0 52
2010-06-22 13:00:27 134.36.36.75 GET /Darwin/HerbariumSheet.aspx - 80 - 64.38.3.50 Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9)+Gecko/2008052906+Firefox/3.0 200 0 0 459
2010-06-22 13:00:27 134.36.36.75 GET /Darwin/CGE00271_ImageMap.jpg - 80 - 92.43.64.71 Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+Trident/4.0;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+InfoPath.1) 200 0 995 727
2010-06-22 13:00:28 134.36.36.75 GET /Darwin/CGE00271_ImageMap.jpg - 80 - 92.43.64.71 Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+Trident/4.0;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+InfoPath.1) 200 0 0 1001
2010-06-22 13:00:31 134.36.36.75 GET /favicon.ico - 80 - 92.43.64.71 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+5.1;+Trident/4.0;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+InfoPath.1) 404 0 2 9
2010-06-22 13:05:43 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=28&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 357
2010-06-22 13:10:33 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=200&pid=0&prcid=0&ppid=0 80 - 216.129.119.45 Mozilla/5.0+(Twiceler-0.9+http://www.cuil.com/twiceler/robot.html) 200 0 0 584
2010-06-22 13:12:21 134.36.36.75 GET /robots.txt - 80 - 66.249.66.119 Googlebot-Image/1.0 404 0 2 23
2010-06-22 13:12:21 134.36.36.75 GET /Darwin/ImageCache/cache_0lfGSCx_736.jpeg - 80 - 66.249.66.119 Googlebot-Image/1.0 304 0 0 23
2010-06-22 13:12:29 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=782&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 416
2010-06-22 13:13:43 134.36.36.75 GET /robots.txt - 80 - 67.195.115.185 Mozilla/5.0+(compatible;+Yahoo!+Slurp;+http://help.yahoo.com/help/us/ysearch/slurp) 404 0 2 184
2010-06-22 13:13:43 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=269&pid=8&prcid=26&ppid=1502 80 - 67.195.115.185 Mozilla/5.0+(compatible;+Yahoo!+Slurp/3.0;+http://help.yahoo.com/help/us/ysearch/slurp) 200 0 0 646
2010-06-22 13:19:15 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=208&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 396
2010-06-22 13:20:53 134.36.36.75 GET /robots.txt - 80 - 67.218.116.163 Mozilla/5.0+(Twiceler-0.9+http://www.cuil.com/twiceler/robot.html) 404 0 2 175
2010-06-22 13:21:13 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=314&pid=6&prcid=26&ppid=1502 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 634
2010-06-22 13:24:41 134.36.36.75 GET /Darwin/PlantIndex.aspx p=25&ix=1504&pid=0&prcid=0&ppid=0&cont=PlantGallery.801 80 - 66.249.66.119 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) 200 0 0 666
2010-06-22 13:26:12 134.36.36.75 GET /Darwin/Plant.aspx ix=448&pid=0&prcid=0&ppid=0 80 - 216.129.119.45 Mozilla/5.0+(Twiceler-0.9+http://www.cuil.com/twiceler/robot.html) 200 0 0 574
2010-06-22 13:27:47 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=849&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 449
2010-06-22 13:29:34 134.36.36.75 GET /Darwin/ImageCache/cache_hQ3VtGG_812.jpeg - 80 - 66.249.66.119 Googlebot-Image/1.0 304 0 0 24
2010-06-22 13:34:20 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=213&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 359
2010-06-22 13:34:24 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=601&pid=14&prcid=26&ppid=1502 80 - 216.129.119.45 Mozilla/5.0+(Twiceler-0.9+http://www.cuil.com/twiceler/robot.html) 200 0 0 630
2010-06-22 13:36:54 134.36.36.75 GET / - 80 - 123.125.66.78 Baiduspider+(+http://www.baidu.com/search/spider.htm) 200 0 0 419
2010-06-22 13:38:06 134.36.36.75 GET / - 80 - 220.181.7.70 Baiduspider+(+http://www.baidu.com/search/spider.htm) 200 0 0 288
2010-06-22 13:40:54 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=205&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 354
2010-06-22 13:45:27 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=759&pid=0&prcid=0&ppid=0 80 - 66.249.66.119 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) 200 0 0 181
2010-06-22 13:46:43 134.36.36.75 GET /Darwin/ImageCache/cache_61md48g_874.jpeg - 80 - 66.249.66.119 Googlebot-Image/1.0 304 0 0 23
2010-06-22 13:47:28 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=588&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 359
2010-06-22 13:47:46 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=680&pid=1504&prcid=4&ppid=1504 80 - 66.249.66.119 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) 200 0 0 171
2010-06-22 13:49:17 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=441&pid=12&prcid=26&ppid=1502 80 - 67.195.115.185 Mozilla/5.0+(compatible;+Yahoo!+Slurp/3.0;+http://help.yahoo.com/help/us/ysearch/slurp) 200 0 0 646
2010-06-22 13:53:50 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=555&pid=0&prcid=0&ppid=0 80 - 216.129.119.45 Mozilla/5.0+(Twiceler-0.9+http://www.cuil.com/twiceler/robot.html) 200 0 0 591
2010-06-22 13:54:01 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=410&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 355
2010-06-22 14:00:34 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=100&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 359
2010-06-22 14:03:56 134.36.36.75 GET /Darwin/ImageCache/cache_BhCM72S_295.jpeg - 80 - 66.249.66.119 Googlebot-Image/1.0 304 0 0 23
2010-06-22 14:07:08 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=157&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 353
2010-06-22 14:10:55 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=598&pid=0&prcid=0&ppid=0 80 - 216.129.119.45 Mozilla/5.0+(Twiceler-0.9+http://www.cuil.com/twiceler/robot.html) 200 0 0 587
2010-06-22 14:13:47 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=257&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 357
2010-06-22 14:18:36 134.36.36.75 GET /Darwin/Plant.aspx ix=823&pid=17&prcid=26&ppid=1502 80 - 67.195.115.185 Mozilla/5.0+(compatible;+Yahoo!+Slurp/3.0;+http://help.yahoo.com/help/us/ysearch/slurp) 200 0 0 652
2010-06-22 14:20:21 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=2&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 355
2010-06-22 14:21:04 134.36.36.75 GET /Darwin/ImageCache/cache_cbYtuz7_171.jpeg - 80 - 66.249.66.119 Googlebot-Image/1.0 304 0 0 24
